Area,Bedrooms,Bathrooms,Floors,Age,Parking,Location,Furnishing,Distance_to_City,Crime_Rate,School_Rating,Hospital_Distance,Metro_Distance,Shopping_Mall_Distance,Park_Distance,Pollution_Index,Population_Density,Property_Tax,Electricity_Availability,Water_Supply,Security,House_Type,Facing,Price
1917.0,4,5.0,3,30,2,Urban,Furnished,3.6,3.88,9.3,1.9,3.4,0.9,0.9,44.0,4872,19333,Yes,24x7,Gated,Villa,South,168.56
1781.0,6,1.0,2,35,2,Urban,Unfurnished,21.2,1.35,6.0,1.1,0.3,3.6,1.1,45.3,9195,28467,Yes,24x7,Non-Gated,Villa,West,132.37
1601.0,4,5.0,3,15,0,Suburban,Furnished,53.7,2.78,3.4,1.8,2.0,5.5,0.5,57.1,9404,29333,Yes,Limited,Non-Gated,Independent House,South,84.83
1413.0,5,5.0,2,20,0,Suburban,Furnished,24.4,7.85,3.7,2.6,1.6,4.4,2.9,56.6,9093,31834,Yes,24x7,Gated,Independent House,East,102.48
2088.0,3,3.0,3,37,1,Urban,Furnished,9.6,5.25,9.9,5.0,4.0,6.0,6.1,46.6,7254,28796,Yes,24x7,Gated,Independent House,East,140.48
1520.0,1,2.0,3,12,2,Suburban,Unfurnished,9.6,3.7,8.2,18.2,2.9,5.4,1.3,60.1,8245,33726,Yes,Limited,Gated,Apartment,West,92.57
1481.0,3,3.0,3,8,3,Urban,Furnished,12.2,4.34,3.1,4.2,7.6,8.1,0.5,69.3,4817,34428,Yes,24x7,Gated,Apartment,North,111.71
1708.0,6,5.0,2,13,3,Urban,Furnished,5.0,7.26,5.9,5.1,0.6,16.4,2.1,66.4,7410,29296,Yes,Limited,Non-Gated,Independent House,North,163.02
2583.0,5,1.0,2,17,1,Rural,Furnished,7.5,4.79,9.5,6.2,7.4,6.1,3.9,61.1,7108,25325,Yes,24x7,Gated,Apartment,West,149.0
913.0,5,3.0,2,17,3,Urban,Semi-Furnished,9.3,4.96,,3.5,1.5,6.4,0.8,61.3,4155,25895,Yes,24x7,Gated,Independent House,West,111.23
2073.0,2,1.0,3,24,0,Suburban,Semi-Furnished,17.1,0.57,6.3,1.5,11.8,5.9,0.8,51.1,6514,32329,Yes,24x7,Non-Gated,Apartment,North,99.45
609.0,4,4.0,3,11,0,Urban,Furnished,16.3,5.62,3.1,1.5,5.7,13.6,2.2,56.8,9422,23749,Yes,24x7,Non-Gated,Apartment,East,54.86
1770.0,4,1.0,1,21,2,Urban,Semi-Furnished,4.6,2.15,8.9,1.1,3.5,2.8,0.4,35.5,7079,21508,Yes,24x7,Gated,Independent House,South,134.4
2516.0,4,2.0,1,4,0,Suburban,Semi-Furnished,8.9,3.6,5.9,1.4,2.7,6.2,1.7,26.8,5504,22749,Yes,24x7,Gated,Apartment,North,155.6
1919.0,6,4.0,3,37,0,Suburban,Semi-Furnished,3.8,2.21,9.3,1.4,5.5,5.5,0.7,73.1,7919,14940,Yes,24x7,Non-Gated,Apartment,South,129.12
1744.0,5,4.0,2,11,3,Suburban,Semi-Furnished,22.1,2.72,3.1,16.3,6.0,9.9,5.7,42.1,3744,22472,Yes,24x7,Gated,Villa,South,146.63
1342.0,2,2.0,2,12,3,Rural,Unfurnished,8.5,7.0,3.1,2.2,4.8,8.2,0.5,31.6,6914,31011,Yes,24x7,Gated,Apartment,West,85.92
1667.0,2,3.0,3,6,2,Suburban,,12.8,6.57,6.6,1.0,0.7,3.4,1.9,75.9,7645,19229,Yes,24x7,Non-Gated,Independent House,North,110.2
,4,1.0,1,15,0,Urban,Unfurnished,10.2,1.67,3.9,1.2,6.6,5.2,1.5,37.2,4107,35362,Yes,24x7,Gated,Independent House,South,111.76
1218.0,6,3.0,1,38,0,Suburban,Furnished,15.9,1.47,7.9,4.0,5.1,9.4,4.1,29.4,10554,30015,Yes,24x7,Non-Gated,Villa,North,104.68
1491.0,6,1.0,3,23,0,Suburban,Semi-Furnished,4.5,2.19,3.7,5.1,0.9,23.5,2.1,69.7,8718,36692,Yes,Limited,Gated,Apartment,North,104.94
1759.0,4,5.0,3,26,1,Suburban,Furnished,2.7,3.67,3.1,3.8,6.8,8.0,0.7,46.2,7120,30621,Yes,24x7,Non-Gated,Independent House,East,131.43
1228.0,4,1.0,3,23,3,Urban,Semi-Furnished,3.2,1.39,7.6,1.5,4.1,5.4,0.9,60.6,8294,33221,Yes,24x7,Gated,Apartment,West,109.16
1207.0,5,4.0,3,13,2,Rural,Furnished,4.6,1.73,3.4,1.8,7.5,10.7,2.2,42.8,3385,38765,Yes,24x7,Gated,Apartment,East,97.85
902.0,6,3.0,3,31,3,Urban,Semi-Furnished,3.9,2.59,4.8,12.4,2.1,5.1,2.4,48.3,5199,18153,No,24x7,Non-Gated,Villa,West,118.32
1865.0,1,2.0,3,13,3,Suburban,Semi-Furnished,6.0,1.97,7.1,12.5,5.1,4.0,0.4,62.3,14227,31720,Yes,Limited,Gated,Apartment,East,132.13
1950.0,2,3.0,3,31,2,Urban,Semi-Furnished,6.7,4.2,5.6,3.4,5.5,8.0,0.6,42.3,9852,29548,Yes,24x7,Non-Gated,Apartment,North,125.95
1777.0,3,1.0,2,39,0,Suburban,Furnished,2.2,3.74,5.0,3.2,4.0,9.6,3.1,42.2,2347,30160,Yes,24x7,Gated,Independent House,North,106.86
2181.0,4,3.0,3,0,0,Urban,Furnished,10.2,2.76,8.7,11.0,4.3,5.9,3.2,42.7,10344,33042,Yes,24x7,Gated,Independent House,South,165.81
1698.0,2,4.0,1,6,1,Urban,Semi-Furnished,13.5,2.4,6.5,7.7,2.8,9.2,4.2,19.7,8351,42231,Yes,24x7,Gated,Apartment,South,125.41
1866.0,2,3.0,2,30,2,Urban,Semi-Furnished,4.1,0.8,7.3,3.5,2.8,1.2,2.2,67.4,7384,28764,Yes,24x7,Non-Gated,Independent House,East,135.56
1817.0,1,2.0,1,4,3,Suburban,Furnished,10.9,1.39,4.3,2.7,0.3,9.0,2.1,56.3,7088,18862,Yes,24x7,Non-Gated,Apartment,South,111.91
1600.0,1,3.0,3,28,3,Urban,Semi-Furnished,5.0,,6.6,2.2,1.7,10.4,3.3,65.6,5468,22175,Yes,24x7,Non-Gated,Apartment,North,111.51
1358.0,3,5.0,2,9,3,Suburban,Semi-Furnished,,4.66,9.9,1.4,3.2,3.3,2.9,76.7,1831,28693,Yes,24x7,Gated,Independent House,East,113.23
2868.0,6,4.0,1,23,1,Rural,Furnished,13.0,3.59,9.9,1.6,4.5,12.5,1.0,32.2,5508,23772,Yes,24x7,Non-Gated,Independent House,South,178.16
1401.0,2,1.0,2,26,3,Rural,Furnished,23.1,0.4,4.6,2.9,3.9,0.8,2.7,63.9,10443,31434,Yes,24x7,Gated,Apartment,West,69.04
1284.0,2,2.0,1,12,3,Urban,Semi-Furnished,26.8,7.71,4.1,1.8,5.8,6.8,3.2,55.6,5382,9760,Yes,24x7,Non-Gated,Independent House,South,84.84
1889.0,2,1.0,1,34,0,Urban,Semi-Furnished,1.6,1.56,8.4,4.1,1.5,11.5,0.8,73.8,8087,27906,Yes,24x7,Gated,Apartment,South,111.54
1789.0,6,2.0,2,36,2,Rural,Furnished,10.1,0.27,7.7,2.5,16.6,14.0,0.6,49.9,10310,21854,Yes,24x7,Gated,Apartment,North,106.15
877.0,4,4.0,2,8,1,Rural,Furnished,21.9,4.29,4.2,1.8,2.6,10.1,3.3,45.5,8525,17770,Yes,24x7,Gated,Apartment,East,64.24
2267.0,4,5.0,2,29,3,Urban,Unfurnished,18.7,0.78,9.4,1.8,3.1,19.5,0.7,46.7,5335,37206,Yes,24x7,Gated,Apartment,West,147.28
1598.0,2,3.0,1,26,3,Urban,Semi-Furnished,5.8,1.77,9.2,6.8,8.4,0.9,2.7,50.5,3390,23203,Yes,24x7,Non-Gated,Villa,North,135.38
1039.0,6,4.0,3,10,0,Urban,Furnished,7.1,1.64,6.6,3.8,4.8,4.8,1.0,102.0,4835,22446,Yes,Limited,Gated,Independent House,South,115.95
2304.0,2,2.0,1,32,2,Urban,Semi-Furnished,9.7,3.99,8.5,2.0,3.9,4.8,1.4,50.1,9535,30766,Yes,24x7,Gated,Apartment,East,139.87
1994.0,6,3.0,3,12,3,Suburban,Furnished,23.7,6.9,4.7,2.1,2.0,6.1,3.0,46.9,7927,25988,Yes,24x7,Gated,Independent House,East,136.6
955.0,6,5.0,1,10,2,Urban,Furnished,18.7,2.47,7.1,0.6,6.9,5.1,1.6,73.5,8318,30066,Yes,24x7,Gated,Apartment,West,116.12
2627.0,4,2.0,1,28,3,Suburban,Unfurnished,25.6,1.72,6.2,3.2,5.6,4.1,0.7,65.4,9902,36928,Yes,24x7,Non-Gated,Villa,North,162.57
2012.0,6,2.0,2,4,2,Urban,Unfurnished,20.9,1.1,8.8,0.9,6.4,7.7,0.6,57.8,4508,23998,Yes,24x7,Non-Gated,Independent House,South,158.07
1644.0,6,1.0,3,36,3,Urban,Semi-Furnished,10.2,4.36,9.3,2.3,2.1,2.9,2.3,51.7,3279,20166,Yes,24x7,Gated,Independent House,West,138.56
2525.0,4,2.0,3,15,3,Suburban,Semi-Furnished,34.0,1.5,8.4,6.3,7.5,4.0,0.8,23.5,4646,27821,Yes,Limited,Non-Gated,Apartment,South,136.72
1738.0,5,1.0,2,19,3,Suburban,Semi-Furnished,3.5,3.17,4.9,2.8,2.2,2.5,0.5,47.9,8953,33762,Yes,24x7,Non-Gated,Independent House,West,120.52
1635.0,4,5.0,1,27,0,Urban,Semi-Furnished,8.9,4.13,3.1,3.6,3.1,1.8,1.4,46.2,4098,27725,Yes,24x7,Gated,Apartment,East,127.04
1287.0,4,5.0,3,35,3,Urban,Semi-Furnished,9.3,8.83,9.7,3.1,2.6,8.9,1.3,47.2,5823,16326,Yes,24x7,Non-Gated,Independent House,East,116.74
1970.0,3,3.0,1,30,1,Urban,Semi-Furnished,20.4,8.66,6.2,3.9,5.8,3.4,0.6,51.6,6342,28232,Yes,24x7,Gated,Villa,South,145.48
1912.0,4,3.0,2,15,2,Rural,Furnished,7.3,1.55,4.2,3.9,2.1,4.2,1.5,49.4,10109,23491,Yes,24x7,Gated,Apartment,West,112.06
1658.0,2,2.0,3,29,2,Rural,Furnished,29.9,6.75,8.5,10.7,4.8,13.8,4.2,47.0,8686,28005,Yes,Limited,Non-Gated,Apartment,West,86.81
1216.0,2,1.0,2,15,2,Suburban,Semi-Furnished,,6.56,8.7,5.9,3.9,2.8,0.3,44.9,5044,24940,Yes,Limited,Gated,Apartment,West,91.77
1721.0,2,3.0,3,20,0,Rural,Semi-Furnished,8.1,2.36,6.1,6.5,6.9,16.1,0.3,78.9,8941,32955,Yes,24x7,Gated,Apartment,North,104.51
1612.0,1,1.0,3,27,3,Suburban,Unfurnished,4.5,5.84,9.0,2.6,2.5,1.0,3.8,34.7,7955,16956,Yes,24x7,Gated,Apartment,West,106.8
917.0,6,5.0,3,22,2,Urban,Furnished,1.3,3.54,8.3,1.7,0.5,9.3,0.6,93.6,4397,16452,Yes,24x7,Gated,Independent House,South,132.74
841.0,2,2.0,2,2,2,Urban,Unfurnished,1.5,4.2,5.9,6.7,3.3,15.7,1.6,31.4,10096,25625,Yes,24x7,Gated,Villa,West,115.73
1961.0,5,4.0,3,1,2,Rural,Furnished,9.1,8.95,3.7,2.2,6.4,7.5,1.5,31.4,4207,22956,Yes,24x7,Gated,Apartment,West,130.24
400.0,3,2.0,1,5,2,Suburban,Furnished,41.6,1.87,5.6,2.0,5.7,16.7,0.2,36.1,5961,40279,Yes,24x7,Non-Gated,Apartment,North,46.09
1763.0,3,1.0,1,3,1,Rural,Unfurnished,14.7,3.15,9.6,1.4,2.9,2.8,5.0,45.2,8747,33384,Yes,24x7,Gated,Independent House,West,121.89
1387.0,2,3.0,1,29,2,Suburban,Semi-Furnished,17.5,10.06,6.9,1.1,2.7,2.4,0.9,65.0,5381,34312,Yes,24x7,Non-Gated,Apartment,West,84.64
2370.0,5,1.0,1,7,1,Rural,Furnished,5.6,7.16,6.2,0.3,1.0,9.1,5.7,59.3,9230,27112,Yes,24x7,Gated,Apartment,West,131.16
1379.0,4,2.0,1,9,3,Suburban,Semi-Furnished,5.8,4.9,4.4,4.8,1.7,6.2,0.2,43.3,9420,29940,Yes,Limited,Gated,Villa,East,135.08
2013.0,3,2.0,3,12,0,Suburban,Semi-Furnished,1.9,3.61,5.3,5.1,4.3,2.6,0.8,61.9,6289,29393,Yes,24x7,Non-Gated,Independent House,North,131.6
1432.0,4,5.0,2,7,0,Rural,Unfurnished,21.1,6.24,6.0,2.5,1.4,5.4,1.5,113.2,8469,28061,Yes,24x7,Non-Gated,Independent House,South,91.73
1713.0,5,3.0,2,34,2,Urban,Unfurnished,1.2,3.36,8.6,9.1,2.2,5.8,1.6,37.8,12129,24909,Yes,24x7,Gated,Independent House,West,138.95
2055.0,4,4.0,2,3,2,Suburban,Semi-Furnished,11.5,8.04,3.2,1.1,3.9,1.6,0.6,36.5,6542,23687,Yes,24x7,Non-Gated,Independent House,South,146.13
1396.0,3,3.0,2,7,2,Urban,Furnished,9.8,1.19,9.2,1.6,5.5,4.0,0.5,68.1,5945,38594,Yes,24x7,Non-Gated,Apartment,South,116.0
2198.0,6,5.0,2,8,2,Rural,Furnished,10.3,3.2,8.4,5.0,2.2,4.3,0.5,84.5,8893,29472,Yes,Limited,Non-Gated,Apartment,South,151.61
1103.0,6,3.0,1,3,0,Suburban,Unfurnished,23.8,1.11,4.0,5.2,2.0,13.9,2.4,41.2,5086,15627,Yes,Limited,Non-Gated,Independent House,South,90.66
1812.0,6,5.0,3,10,3,Urban,Furnished,11.0,1.03,7.2,4.8,4.8,4.1,1.7,54.2,4881,15666,Yes,24x7,Gated,Apartment,West,150.93
2157.0,1,5.0,3,7,3,Urban,Furnished,5.4,1.52,9.9,5.8,3.6,2.7,1.8,32.2,6313,25271,Yes,24x7,Gated,Apartment,South,159.91
2013.0,6,5.0,1,13,0,Urban,Semi-Furnished,18.8,2.5,9.8,0.7,0.7,6.0,3.7,37.9,4032,17235,Yes,24x7,Non-Gated,Apartment,North,138.67
2704.0,2,4.0,1,6,0,Urban,Unfurnished,20.6,9.41,8.1,6.5,1.2,1.7,1.0,61.5,3767,36151,Yes,24x7,Non-Gated,Villa,East,180.99
1230.0,4,5.0,1,37,2,Urban,Semi-Furnished,5.8,0.42,9.8,8.0,0.8,1.2,0.3,21.5,7763,18998,Yes,24x7,Gated,Independent House,West,127.03
891.0,4,4.0,2,31,1,Rural,Semi-Furnished,4.9,2.38,6.4,2.8,2.3,1.4,1.6,53.3,6889,21396,Yes,Limited,Gated,Independent House,South,79.4
1103.0,2,2.0,3,25,0,Suburban,Unfurnished,7.3,2.86,7.4,1.7,1.5,13.1,3.1,42.0,7629,27854,Yes,24x7,Non-Gated,Apartment,South,57.5
2013.0,1,1.0,3,23,0,Rural,Furnished,6.7,2.65,6.5,6.0,9.1,8.3,3.1,43.0,8184,35618,Yes,24x7,Non-Gated,Apartment,North,101.94
1924.0,6,2.0,3,27,2,Urban,Furnished,15.0,2.51,9.0,3.6,3.9,12.1,3.8,15.0,3888,26618,Yes,Limited,Non-Gated,Apartment,East,134.15
1706.0,6,3.0,2,37,1,Urban,Furnished,,1.79,5.2,4.0,6.2,2.1,0.5,70.5,7602,27502,Yes,24x7,Non-Gated,Independent House,South,128.16
1032.0,2,1.0,3,5,3,Rural,Semi-Furnished,,1.98,4.0,9.7,0.9,1.2,1.2,97.1,8395,23395,Yes,24x7,Non-Gated,Independent House,South,75.66
2072.0,4,2.0,1,21,1,Suburban,Unfurnished,40.7,1.23,6.6,1.1,2.4,6.1,2.0,49.4,11297,31566,Yes,Limited,Non-Gated,Villa,South,133.48
976.0,1,4.0,3,7,2,Urban,Semi-Furnished,9.1,0.99,5.5,1.2,1.1,12.6,0.9,22.3,9671,6872,Yes,24x7,Non-Gated,Villa,North,114.46
2287.0,4,2.0,1,18,1,Rural,Semi-Furnished,7.0,3.98,8.8,8.3,2.6,2.4,0.8,76.1,2448,33264,Yes,24x7,Gated,Independent House,South,149.75
3222.0,2,4.0,3,35,2,Urban,Semi-Furnished,24.8,1.72,6.6,4.0,6.9,1.1,1.0,50.6,6654,28485,Yes,24x7,Gated,Villa,East,197.66
1852.0,5,5.0,1,25,2,Urban,Semi-Furnished,42.6,1.42,3.6,1.3,4.4,9.0,0.9,38.1,8483,23481,Yes,24x7,Gated,Apartment,West,122.36
1971.0,4,1.0,3,25,1,Suburban,Furnished,26.3,2.83,8.0,2.8,3.4,7.2,2.3,61.5,6320,25341,Yes,24x7,Gated,Apartment,East,109.11
1379.0,3,4.0,2,3,3,Suburban,Furnished,9.7,4.31,4.1,3.7,2.6,7.1,0.4,47.7,8268,20683,Yes,24x7,Gated,Villa,North,135.7
654.0,5,5.0,2,32,2,Suburban,Furnished,18.4,2.88,5.9,3.6,3.0,7.8,0.7,52.4,10220,26087,No,24x7,Gated,Independent House,West,85.3
1319.0,3,1.0,1,28,0,Urban,Furnished,28.5,2.49,4.9,5.9,1.9,6.2,2.3,66.5,2385,25594,Yes,24x7,Non-Gated,Villa,North,92.34
1049.0,1,4.0,1,14,3,Urban,Furnished,6.8,4.5,6.1,2.9,5.5,5.7,3.1,65.6,7322,28862,No,24x7,Non-Gated,Villa,East,107.35
854.0,4,3.0,3,13,1,Urban,Furnished,12.1,5.61,9.6,2.2,5.2,6.6,1.0,34.9,2626,22092,Yes,24x7,Gated,Apartment,North,91.67
2597.0,5,4.0,1,23,2,Urban,Semi-Furnished,6.2,6.29,6.5,2.0,6.2,3.2,0.5,29.6,5944,24650,Yes,24x7,Gated,Apartment,West,173.32
1800.0,3,1.0,1,30,1,Urban,Semi-Furnished,4.0,4.78,4.9,1.6,1.9,3.8,1.8,76.8,9263,29088,Yes,24x7,Non-Gated,Apartment,West,109.45
1859.0,2,3.0,2,20,0,Suburban,Furnished,16.4,3.23,7.3,16.6,0.3,0.9,6.1,71.5,9417,11881,Yes,24x7,Gated,Independent House,North,112.4
1480.0,1,2.0,3,34,2,Rural,Furnished,8.9,1.4,8.0,5.5,3.4,7.1,0.3,29.6,7762,30170,Yes,24x7,Gated,Independent House,East,91.74
1555.0,2,1.0,2,8,2,Rural,Furnished,4.7,4.49,9.9,3.9,6.2,7.5,2.9,70.8,6349,11799,Yes,24x7,Non-Gated,Apartment,West,92.93
2181.0,5,4.0,1,27,2,Suburban,Semi-Furnished,4.8,4.17,4.1,1.4,3.8,7.1,0.9,62.0,9652,17290,Yes,24x7,Gated,Independent House,West,157.42
1632.0,2,3.0,1,32,2,Urban,Semi-Furnished,20.2,2.17,5.5,1.6,5.1,4.8,2.2,46.8,10445,32412,Yes,24x7,Non-Gated,Apartment,East,102.41
1942.0,6,5.0,3,28,2,Suburban,Semi-Furnished,16.5,2.54,7.5,6.8,2.7,8.8,0.5,34.3,6044,25030,Yes,24x7,Non-Gated,Apartment,South,136.67
1542.0,2,1.0,1,13,2,Rural,Semi-Furnished,17.1,3.84,8.4,1.6,4.1,7.2,3.3,55.3,4589,30332,Yes,24x7,Gated,Villa,North,107.0
1462.0,3,4.0,2,18,0,Urban,Furnished,6.8,2.72,7.9,5.9,1.4,12.6,2.5,61.1,6897,26090,Yes,24x7,Gated,Apartment,North,102.53
876.0,5,4.0,3,18,2,Urban,Unfurnished,24.1,2.47,7.1,5.9,2.8,1.9,5.0,57.7,4548,31908,Yes,24x7,Gated,Villa,North,101.11
562.0,4,4.0,2,12,3,Urban,Furnished,21.4,1.52,5.7,1.5,2.0,8.7,2.3,54.9,8083,34805,Yes,Limited,Gated,Villa,West,105.37
1506.0,1,2.0,1,5,3,Suburban,Semi-Furnished,,1.97,9.5,2.9,5.4,12.5,2.2,82.5,11415,24037,Yes,24x7,Non-Gated,Independent House,West,104.48
1681.0,1,4.0,3,7,0,Rural,Semi-Furnished,3.9,4.5,8.6,5.4,7.1,2.6,2.5,52.8,7774,5000,Yes,24x7,Non-Gated,Independent House,West,112.98
943.0,2,2.0,3,25,3,Urban,Semi-Furnished,14.3,0.45,7.1,4.4,3.9,6.3,2.2,31.4,8683,29922,Yes,24x7,Non-Gated,Apartment,South,85.27
1631.0,6,4.0,2,8,0,Suburban,Semi-Furnished,14.3,1.15,3.1,2.7,2.2,4.5,1.0,39.5,8242,19573,Yes,24x7,Non-Gated,Independent House,West,122.97
1680.0,1,,3,31,0,Suburban,Unfurnished,6.2,1.48,9.3,5.5,2.3,1.6,1.0,65.0,5736,30851,Yes,24x7,Gated,Apartment,East,98.16
464.0,1,3.0,3,31,0,Rural,Semi-Furnished,9.7,2.91,3.2,8.6,2.8,5.7,2.6,36.1,6326,25221,Yes,24x7,Gated,Apartment,South,26.91
1147.0,5,3.0,3,16,2,Urban,Unfurnished,13.0,1.57,9.1,8.8,5.5,3.4,1.6,74.9,7402,31262,Yes,24x7,Non-Gated,Villa,South,130.91
1874.0,4,1.0,2,14,0,Suburban,Furnished,24.5,3.45,7.8,0.7,0.4,4.8,0.5,43.9,6792,21752,Yes,24x7,Gated,Independent House,West,121.92
1863.0,6,2.0,1,39,2,Rural,Semi-Furnished,11.7,3.97,3.4,1.4,6.1,11.4,1.8,56.9,6643,39777,Yes,24x7,Non-Gated,Apartment,West,110.17
1015.0,2,2.0,3,0,1,Rural,Furnished,15.6,0.97,3.9,0.3,5.2,3.5,1.0,70.2,2435,13762,Yes,24x7,Non-Gated,Apartment,North,63.72
1737.0,4,5.0,3,10,3,Urban,Semi-Furnished,2.9,1.31,9.9,11.6,5.9,5.5,1.0,52.4,6509,25920,Yes,24x7,Non-Gated,Independent House,South,157.11
2212.0,1,3.0,3,27,0,Urban,Semi-Furnished,8.0,3.99,6.5,8.5,2.6,3.2,0.3,22.2,8660,33430,Yes,24x7,Gated,Apartment,East,122.52
2077.0,4,1.0,2,34,1,Rural,Semi-Furnished,8.6,1.47,6.1,1.0,4.8,11.1,1.2,40.4,9250,31968,Yes,24x7,Gated,Apartment,West,101.51
1598.0,1,1.0,3,18,2,Rural,Semi-Furnished,22.4,5.3,4.5,1.6,0.5,1.7,1.3,50.1,6802,23663,Yes,24x7,Gated,Villa,South,105.88
1393.0,6,5.0,1,28,0,Urban,Semi-Furnished,3.2,7.95,4.3,2.5,6.4,5.3,2.0,45.4,5722,19149,Yes,24x7,Gated,Independent House,South,118.18
1304.0,3,1.0,1,8,1,Urban,Semi-Furnished,22.7,11.82,3.1,7.7,3.0,4.6,1.1,40.4,7949,29575,Yes,24x7,Gated,Independent House,East,86.58
1907.0,2,1.0,2,37,2,Urban,Semi-Furnished,3.9,8.26,5.0,5.4,2.6,15.2,0.2,58.9,4488,27583,Yes,24x7,Non-Gated,Villa,East,129.7
1757.0,6,2.0,3,23,2,Suburban,Unfurnished,6.4,2.26,7.7,1.9,7.9,7.1,0.4,41.6,6873,30304,Yes,24x7,Gated,Independent House,North,138.67
1996.0,1,2.0,1,29,1,Urban,Furnished,13.8,6.66,7.6,1.3,2.0,5.2,1.0,67.1,3236,20185,Yes,Limited,Gated,Apartment,North,117.38
1723.0,5,1.0,1,7,0,Urban,Semi-Furnished,9.4,2.6,8.1,4.8,4.5,15.7,0.5,51.8,9616,24192,Yes,24x7,Non-Gated,Independent House,North,124.29
2100.0,4,5.0,3,19,1,Suburban,Unfurnished,8.2,5.1,7.9,10.1,1.9,4.3,4.1,59.8,1461,25662,Yes,24x7,Gated,Apartment,West,146.3
1702.0,5,1.0,2,29,0,Urban,Furnished,,3.2,6.3,3.5,3.2,2.5,3.1,57.3,3330,18742,Yes,24x7,Gated,Independent House,West,131.31
2082.0,2,4.0,3,16,3,Rural,Semi-Furnished,12.9,3.04,9.6,9.0,1.2,4.6,1.8,40.9,6460,42621,Yes,Limited,Non-Gated,Independent House,South,127.87
2129.0,6,5.0,2,38,2,Urban,Furnished,13.0,4.24,3.4,11.0,8.6,3.6,0.7,52.5,5497,28044,Yes,24x7,Non-Gated,Apartment,West,139.94
1208.0,3,4.0,2,33,1,Urban,Unfurnished,,6.89,6.9,9.4,2.7,7.3,0.6,85.3,7935,22302,Yes,24x7,Non-Gated,Apartment,East,96.51
656.0,3,1.0,1,5,1,Rural,Semi-Furnished,7.7,2.68,8.9,19.4,2.3,6.3,3.8,45.1,8056,13958,Yes,24x7,Gated,Independent House,East,64.38
,3,4.0,3,33,0,Urban,Unfurnished,9.7,2.1,5.5,13.3,1.9,1.3,0.7,44.2,5228,20644,Yes,24x7,Gated,Independent House,South,151.74
1791.0,2,2.0,1,15,1,Urban,Semi-Furnished,11.2,5.67,6.6,1.5,2.8,3.8,2.1,71.6,5364,19083,Yes,24x7,Non-Gated,Villa,West,139.14
707.0,2,3.0,2,23,0,Urban,Semi-Furnished,1.1,8.8,7.9,4.1,1.6,22.1,2.8,67.4,5698,26773,Yes,24x7,Gated,Villa,South,97.73
1257.0,1,2.0,2,16,2,Suburban,Semi-Furnished,5.9,1.77,8.8,3.7,5.0,1.4,1.5,51.9,6399,31374,No,24x7,Gated,Apartment,East,88.31
2075.0,3,4.0,3,28,0,Suburban,Unfurnished,6.7,1.45,4.6,6.7,1.0,3.7,0.8,31.4,4656,25474,Yes,24x7,Non-Gated,Apartment,East,113.03
1496.0,3,3.0,3,17,0,Rural,Semi-Furnished,9.4,3.3,5.2,3.3,4.4,8.1,4.3,66.8,7103,32649,Yes,24x7,Non-Gated,Apartment,West,94.44
1368.0,3,1.0,3,18,0,Rural,Furnished,12.8,8.59,3.1,4.4,6.0,8.1,0.8,30.4,4514,25292,Yes,24x7,Non-Gated,Independent House,South,83.8
2420.0,6,3.0,1,23,0,Urban,Furnished,6.2,5.21,8.5,9.6,3.6,2.8,0.2,19.6,7973,24836,Yes,Limited,Gated,Independent House,North,185.58
1074.0,1,4.0,1,8,1,Urban,Semi-Furnished,8.9,2.14,4.7,8.0,4.6,9.7,2.8,80.7,6242,27661,Yes,24x7,Gated,Independent House,North,91.6
1211.0,6,5.0,3,17,0,Suburban,Furnished,1.9,4.01,5.3,7.1,2.1,6.0,0.8,64.6,9367,20785,Yes,24x7,Non-Gated,Apartment,East,115.5
1766.0,6,5.0,3,1,0,Rural,Semi-Furnished,25.2,0.85,3.3,1.5,6.6,13.9,1.2,42.6,8988,23774,Yes,24x7,Non-Gated,Villa,West,127.43
1865.0,1,1.0,2,2,0,Urban,Unfurnished,3.5,8.36,6.2,3.5,1.7,10.0,1.2,37.3,6504,30282,Yes,24x7,Non-Gated,Villa,South,125.91
1923.0,5,5.0,3,26,2,Urban,Semi-Furnished,32.5,3.81,9.3,1.8,5.5,1.1,2.6,76.7,4577,16060,Yes,Limited,Non-Gated,Villa,East,147.57
2151.0,2,3.0,1,11,0,Urban,Furnished,12.2,1.25,4.3,11.1,8.5,10.2,2.3,72.5,5520,19042,Yes,24x7,Non-Gated,Villa,South,158.69
1759.0,1,4.0,2,26,1,Rural,Unfurnished,18.5,1.02,8.7,1.6,6.5,3.4,1.4,71.1,6929,19010,Yes,24x7,Gated,Apartment,West,95.67
1919.0,6,2.0,1,30,1,Urban,Semi-Furnished,10.0,8.77,5.3,4.3,4.0,7.7,1.2,86.5,4810,23728,Yes,24x7,Non-Gated,Independent House,North,138.41
1507.0,1,4.0,3,26,2,Suburban,Unfurnished,13.1,6.3,3.7,1.8,3.5,7.9,1.4,41.3,6656,24906,Yes,24x7,Non-Gated,Apartment,North,81.91
1684.0,2,2.0,3,16,0,Urban,Furnished,13.0,2.68,9.4,3.1,1.7,3.3,1.2,44.2,4179,13144,Yes,Limited,Non-Gated,Villa,East,130.55
1709.0,1,3.0,1,22,3,Suburban,Furnished,19.7,1.82,8.9,1.7,3.5,8.4,1.4,75.3,4842,29057,Yes,24x7,Gated,Villa,East,122.63
